	Unnamed: 0	Unnamed: 0.1	filename	onset	offset	event_label	start	name	original_label
35	8915	12344	b40xlHriurU_0.wav	0.498	10.0	Other	0	b40xlHriurU	/t/dd00013
2245	7512	13829	ktc_50.wav	0.55	4.351	BabyCry	50	ktc	/t/dd00002
2061	3030	2629	SfG4W3mdr70_90.wav	5.913	6.538	BabyCry	90	SfG4W3mdr70	/t/dd00002
217	6893	18566	Ajl5A3YbR88_120.wav	2.543	3.346	Other	120	Ajl5A3YbR88	/t/dd00135
2133	9195	5202	tXS2_0.wav	7.982	9.346	BabyCry	0	tXS2	/t/dd00002
833	3065	10633	ggtCRHvvK4w_1.wav	4.907	6.697	Other	1	ggtCRHvvK4w	/t/dd00001
152	10280	9505	qFAfnf3gj2I_240.wav	2.415	3.469	Other	240	qFAfnf3gj2I	/t/dd00135
415	3023	3298	-EKNMZp4uak_30.wav	1.224	2.719	Other	30	-EKNMZp4uak	/t/dd00005
971	8295	296	1nIRFWtAptg_260.wav	7.695	8.195	Other	260	1nIRFWtAptg	/m/0ytgt
1124	7061	14274	MkMXUN_12.wav	1.536	2.18	Other	12	MkMXUN	/m/0ytgt
753	6436	11661	tZrJQ0uLIB8_30.wav	2.275	2.976	Other	30	tZrJQ0uLIB8	/t/dd00001
387	8153	4303	jo3nhAb_30.wav	8.323	10.0	Other	30	jo3nhAb	/t/dd00005
41	819	14898	yeFvv_130.wav	0.0	4.71	Other	130	yeFvv	/t/dd00013
1458	59	9515	9nwPHX0NlUQ_30.wav	3.406	4.575	BabyCry	30	9nwPHX0NlUQ	/t/dd00002
1749	2526	6842	hfdWrvYgPww_11.wav	5.343	6.856	BabyCry	11	hfdWrvYgPww	/t/dd00002
1059	795	2856	aw71fn-qmTs_70.wav	5.047	6.157	Other	70	aw71fn-qmTs	/m/0ytgt
322	7731	17085	n4lyLJf0D-c_30.wav	9.442	10.0	Other	30	n4lyLJf0D-c	/t/dd00005
649	5418	5030	N3_90.wav	0.798	1.911	Other	90	N3	/t/dd00001
1332	8905	18336	FBIbveps_30.wav	0.528	10.0	BabyCry	30	FBIbveps	/t/dd00002
614	7687	4606	tO_70.wav	4.89	5.867	Other	70	tO	/t/dd00001
54	7808	5352	m01612d9O6s_40.wav	0.608	2.592	Other	40	m01612d9O6s	/t/dd00013
561	3937	12794	-dyX0fRe9Kw_30.wav	5.454	7.014	Other	30	-dyX0fRe9Kw	/t/dd00005
1717	7565	3774	3dw4ETcqtQk_30.wav	8.128	9.204	BabyCry	30	3dw4ETcqtQk	/t/dd00002
135	10253	1794	OuBlkD7FcAs_30.wav	8.638	10.0	Other	30	OuBlkD7FcAs	/t/dd00135
1677	7392	15397	gQV8z66NxmU_30.wav	2.41	2.887	BabyCry	30	gQV8z66NxmU	/t/dd00002
2295	4690	3714	paetCbEqp2w_60.wav	2.766	3.0	BabyCry	60	paetCbEqp2w	/t/dd00002
1277	5905	18772	pCVVjcjd1yM_30.wav	9.644	10.0	BabyCry	30	pCVVjcjd1yM	/t/dd00002
423	10051	13955	aofA5VQVlCA_50.wav	9.37	9.488	Other	50	aofA5VQVlCA	/t/dd00005
1612	245	3919	2o_21.wav	7.78	8.37	BabyCry	21	2o	/t/dd00002
1635	7135	11571	V7wxEH10pXI_16.wav	6.674	7.178	BabyCry	16	V7wxEH10pXI	/t/dd00002
1343	4582	14182	2A7YfsS8Bhk_24.wav	0.0	2.805	BabyCry	24	2A7YfsS8Bhk	/t/dd00002
11	4886	11286	UjL9s8OpNus_80.wav	5.424	7.89	Other	80	UjL9s8OpNus	/t/dd00013
1678	9987	16054	6T2jEKesKXY_30.wav	8.405	9.315	BabyCry	30	6T2jEKesKXY	/t/dd00002
854	6427	16180	IvwE2bk4bfs_10.wav	0.0	5.092	Other	10	IvwE2bk4bfs	/t/dd00001
1212	9786	15395	gQV8z66NxmU_30.wav	0.979	1.643	BabyCry	30	gQV8z66NxmU	/t/dd00002
1392	7986	5765	6fXP1WG6QSg_40.wav	1.102	1.817	BabyCry	40	6fXP1WG6QSg	/t/dd00002
1742	8908	13867	zWzJ5UrbvSA_0.wav	8.634	9.284	BabyCry	0	zWzJ5UrbvSA	/t/dd00002
581	1930	9313	-OuOcYRX51c_30.wav	2.945	3.693	Other	30	-OuOcYRX51c	/t/dd00005
349	1703	12471	6rJCSma38o8_30.wav	9.531	9.7	Other	30	6rJCSma38o8	/t/dd00005
2345	6158	3283	xIvYFYbtR-I_30.wav	0.0	0.416	BabyCry	30	xIvYFYbtR-I	/t/dd00002
1762	7697	17121	Of8y_30.wav	8.181	10.0	BabyCry	30	Of8y	/t/dd00002
1094	8827	9658	0JCPEVR5deQ_5.wav	0.0	2.44	Other	5	0JCPEVR5deQ	/m/0ytgt
98	8440	11285	UjL9s8OpNus_80.wav	3.727	4.255	Other	80	UjL9s8OpNus	/t/dd00013
1087	11035	6906	3cdlCD2Utbo_30.wav	0.0	0.166	Other	30	3cdlCD2Utbo	/m/0ytgt
1710	1030	621	h4yd3IuJEsU_10.wav	7.235	7.872	BabyCry	10	h4yd3IuJEsU	/t/dd00002
1741	1782	4528	SyMaE73Kym4_18.wav	8.28	8.627	BabyCry	18	SyMaE73Kym4	/t/dd00002
1195	1870	3547	hBsNc8TxxkA_30.wav	6.182	7.02	Other	30	hBsNc8TxxkA	/m/0ytgt
509	367	9292	cpMkxU6Ak9s_150.wav	3.732	5.291	Other	150	cpMkxU6Ak9s	/t/dd00005
1812	5357	13018	adGjCQiOdVE_30.wav	6.123	6.315	BabyCry	30	adGjCQiOdVE	/t/dd00002
483	11109	3749	emcgtISvB1I_40.wav	5.391	7.095	Other	40	emcgtISvB1I	/t/dd00005
273	4072	11008	FewhkPh4QsQ_100.wav	4.05	6.259	Other	100	FewhkPh4QsQ	/t/dd00135
2194	426	10129	UznbhXLZ1Io_0.wav	8.84	9.011	BabyCry	0	UznbhXLZ1Io	/t/dd00002
2030	5551	9672	beQuYXdbAIY_90.wav	4.661	5.045	BabyCry	90	beQuYXdbAIY	/t/dd00002
1584	4723	16683	VSf-6xznJyk_240.wav	0.005	3.49	BabyCry	240	VSf-6xznJyk	/t/dd00002
2361	7542	2347	gpy0tsYP8SY_30.wav	1.777	2.34	BabyCry	30	gpy0tsYP8SY	/t/dd00002
541	4161	7307	KkcdRpE8w_15.wav	6.257	6.624	Other	15	KkcdRpE8w	/t/dd00005
1958	3472	9113	vZMN4vXIIPc_17.wav	4.655	6.868	BabyCry	17	vZMN4vXIIPc	/t/dd00002
1271	6094	8192	hBDrDdTPqEs_10.wav	2.555	3.043	BabyCry	10	hBDrDdTPqEs	/t/dd00002
1083	4598	18705	Ta6H02Kf6ws_150.wav	3.173	4.126	Other	150	Ta6H02Kf6ws	/m/0ytgt
2165	8920	6083	2YrdbClQARE_80.wav	8.862	9.672	BabyCry	80	2YrdbClQARE	/t/dd00002
1091	4698	15561	YvKD_310.wav	2.952	3.199	Other	310	YvKD	/m/0ytgt
1747	8710	4775	qLERE37f0JQ_0.wav	5.547	6.26	BabyCry	0	qLERE37f0JQ	/t/dd00002
2078	3563	11274	W_15.wav	5.3	6.325	BabyCry	15	W	/t/dd00002
1185	6220	7839	q2Ub8uNORNk_0.wav	6.754	7.415	Other	0	q2Ub8uNORNk	/m/0ytgt
53	7945	9273	aXeJGVBG99s_50.wav	4.413	5.758	Other	50	aXeJGVBG99s	/t/dd00013
1771	2222	13573	OFEqcDU5HdM_28.wav	5.126	7.32	BabyCry	28	OFEqcDU5HdM	/t/dd00002
738	4028	5456	W97EGJa5rCU_30.wav	0.0	0.094	Other	30	W97EGJa5rCU	/t/dd00001
1646	10987	10737	6Xih-QqZEPk_320.wav	4.087	5.283	BabyCry	320	6Xih-QqZEPk	/t/dd00002
2192	9032	2963	0qHPAnVRu88_20.wav	1.268	1.716	BabyCry	20	0qHPAnVRu88	/t/dd00002
926	3337	12023	vKvt3FbHNaw_330.wav	2.634	3.401	Other	330	vKvt3FbHNaw	/m/0ytgt
1689	10933	14470	voTs1odFCAI_10.wav	0.937	1.33	BabyCry	10	voTs1odFCAI	/t/dd00002
1073	2484	9039	7Cfp_30.wav	3.635	3.975	Other	30	7Cfp	/m/0ytgt
1455	2429	17480	hC7sSMWLwDo_16.wav	3.238	3.316	BabyCry	16	hC7sSMWLwDo	/t/dd00002
2171	1726	3485	sL1aHX4Z6tc_40.wav	5.099	5.871	BabyCry	40	sL1aHX4Z6tc	/t/dd00002
866	8686	11032	li4Br3vgwSI_0.wav	4.316	7.43	Other	0	li4Br3vgwSI	/t/dd00001
2107	737	6978	YUhIbX0xn_30.wav	0.0	10.0	BabyCry	30	YUhIbX0xn	/t/dd00002
255	9143	3574	bP-HNF5L3vM_0.wav	4.018	4.327	Other	0	bP-HNF5L3vM	/t/dd00135
1902	3546	1372	VQo7Iu6lVqc_40.wav	9.205	9.463	BabyCry	40	VQo7Iu6lVqc	/t/dd00002
466	10103	5976	l3P78Ph1nF0_110.wav	6.913	8.724	Other	110	l3P78Ph1nF0	/t/dd00005
259	1969	18776	YA2qegUMNSc_510.wav	1.441	1.942	Other	510	YA2qegUMNSc	/t/dd00135
2179	8368	18623	VwHHMU4tT9s_0.wav	5.294	7.427	BabyCry	0	VwHHMU4tT9s	/t/dd00002
225	7930	740	3si70GDTyOs_30.wav	4.847	10.0	Other	30	3si70GDTyOs	/t/dd00135
779	5854	131	LBnR-4lRqY0_20.wav	9.724	10.0	Other	20	LBnR-4lRqY0	/t/dd00001
1009	2031	4438	2hp-YTe4biQ_60.wav	8.638	9.346	Other	60	2hp-YTe4biQ	/m/0ytgt
1874	8627	9629	aw9seLyya6c_0.wav	9.526	10.0	BabyCry	0	aw9seLyya6c	/t/dd00002
1060	10390	6123	vDaR2cCvexA_290.wav	5.344	6.196	Other	290	vDaR2cCvexA	/m/0ytgt
964	2285	12053	wBvSz-fRq0U_90.wav	0.711	1.454	Other	90	wBvSz-fRq0U	/m/0ytgt
1680	5680	2882	hO_23.wav	7.703	8.895	BabyCry	23	hO	/t/dd00002
729	7918	4819	XnPadCCXV-E_90.wav	6.657	7.459	Other	90	XnPadCCXV-E	/t/dd00001
1273	7744	3076	wK8PTwRTCzs_30.wav	4.921	5.388	BabyCry	30	wK8PTwRTCzs	/t/dd00002
1114	493	17047	bPwAxV8iEfA_100.wav	1.222	2.24	Other	100	bPwAxV8iEfA	/m/0ytgt
1303	9754	3284	xIvYFYbtR-I_30.wav	0.588	1.694	BabyCry	30	xIvYFYbtR-I	/t/dd00002
1168	9708	9954	HTUVMqEo3tI_30.wav	8.186	8.872	Other	30	HTUVMqEo3tI	/m/0ytgt
1512	9421	18596	NXZS5FiPhA4_210.wav	5.709	5.945	BabyCry	210	NXZS5FiPhA4	/t/dd00002
1069	10400	7095	WwBhL_30.wav	6.553	7.219	Other	30	WwBhL	/m/0ytgt
2022	10538	16007	y8ZoKo0qy0c_25.wav	0.0	3.422	BabyCry	25	y8ZoKo0qy0c	/t/dd00002
1157	11207	14054	BIUfg127DZ4_20.wav	4.464	4.918	Other	20	BIUfg127DZ4	/m/0ytgt
2040	11260	13072	E7aJbxYxp80_80.wav	1.294	1.633	BabyCry	80	E7aJbxYxp80	/t/dd00002
163	5887	18407	d4HRC_50.wav	8.384	8.921	Other	50	d4HRC	/t/dd00135
646	8395	16681	VwcaDl7eg30_30.wav	5.787	6.228	Other	30	VwcaDl7eg30	/t/dd00001
839	2704	16428	oqT3pTJFv5k_30.wav	4.315	5.079	Other	30	oqT3pTJFv5k	/t/dd00001
728	7257	3018	sPKjtyydma8_130.wav	5.866	6.382	Other	130	sPKjtyydma8	/t/dd00001
56	5865	5528	1CLANjc8jzM_30.wav	0.0	3.742	Other	30	1CLANjc8jzM	/t/dd00013
2273	2192	3268	5fKWiCTFZgk_30.wav	0.0	4.492	BabyCry	30	5fKWiCTFZgk	/t/dd00002
331	5745	4682	iVSqoJZvJ40_180.wav	3.543	10.0	Other	180	iVSqoJZvJ40	/t/dd00005
29	8435	9864	wiWxg1qAqJ4_190.wav	0.0	3.63	Other	190	wiWxg1qAqJ4	/t/dd00013
264	9468	4810	fmjvrGazsIM_30.wav	8.47	10.0	Other	30	fmjvrGazsIM	/t/dd00135
695	8816	13030	qyreUUsi72I_0.wav	9.26	9.929	Other	0	qyreUUsi72I	/t/dd00001
1753	1863	5380	Gbdm6UbWl4o_10.wav	5.154	10.0	BabyCry	10	Gbdm6UbWl4o	/t/dd00002
1975	357	17535	8F8HvVMwXyw_90.wav	5.969	6.15	BabyCry	90	8F8HvVMwXyw	/t/dd00002
899	8626	17057	oPBrZeFpToY_90.wav	3.938	6.383	Other	90	oPBrZeFpToY	/t/dd00001
124	871	6225	NEdK93_30.wav	8.08	10.0	Other	30	NEdK93	/t/dd00013
820	4619	13078	ORbg5kc4Xyg_90.wav	3.953	6.407	Other	90	ORbg5kc4Xyg	/t/dd00001
46	1577	17063	_40.wav	0.0	10.0	Other	40		/t/dd00013
1252	10829	9669	beQuYXdbAIY_90.wav	1.268	1.767	BabyCry	90	beQuYXdbAIY	/t/dd00002
215	6609	11006	FewhkPh4QsQ_100.wav	2.997	3.307	Other	100	FewhkPh4QsQ	/t/dd00135
1817	4307	12223	YdK3PBVeaIs_30.wav	0.134	0.969	BabyCry	30	YdK3PBVeaIs	/t/dd00002
26	6290	866	NLr9Fdumkdw_30.wav	1.776	10.0	Other	30	NLr9Fdumkdw	/t/dd00013
2103	843	4639	39U0Guz7AEc_40.wav	6.496	9.717	BabyCry	40	39U0Guz7AEc	/t/dd00002
2213	3213	14228	O9Bm3TfDVUU_130.wav	3.466	4.871	BabyCry	130	O9Bm3TfDVUU	/t/dd00002
1192	7685	12176	57kgQxOw8Hs_10.wav	9.236	10.0	Other	10	57kgQxOw8Hs	/m/0ytgt
486	2970	6259	4JNZJ2ndeAU_30.wav	8.313	10.0	Other	30	4JNZJ2ndeAU	/t/dd00005
2257	11158	10910	hCxT_5.wav	7.439	8.136	BabyCry	5	hCxT	/t/dd00002
478	8659	7807	zI9JTKbUqbs_0.wav	4.658	5.771	Other	0	zI9JTKbUqbs	/t/dd00005
1562	8844	4562	frfshuAkkYo_30.wav	8.778	10.0	BabyCry	30	frfshuAkkYo	/t/dd00002
292	6811	6341	6N9X9RrPCMw_30.wav	7.724	10.0	Other	30	6N9X9RrPCMw	/t/dd00135
953	3514	5337	GbEu1xNLkUg_110.wav	3.874	4.906	Other	110	GbEu1xNLkUg	/m/0ytgt
1307	1257	18507	nzwmPWAAQFg_30.wav	9.838	10.0	BabyCry	30	nzwmPWAAQFg	/t/dd00002
719	6302	260	2p0Qerx4CXs_10.wav	5.829	7.502	Other	10	2p0Qerx4CXs	/t/dd00001
810	9689	14351	A-l1eyV_0.wav	7.504	10.0	Other	0	A-l1eyV	/t/dd00001
860	3995	12807	_30.wav	0.0	3.096	Other	30		/t/dd00001
148	8015	17328	pBoSdyxSI4c_0.wav	8.276	8.898	Other	0	pBoSdyxSI4c	/t/dd00135
30	2534	12321	-RaCH2huqdc_9.wav	5.853	7.143	Other	9	-RaCH2huqdc	/t/dd00013
1323	961	4527	SyMaE73Kym4_18.wav	7.298	7.766	BabyCry	18	SyMaE73Kym4	/t/dd00002
1758	6066	538	X7EByMiffGo_40.wav	6.271	9.768	BabyCry	40	X7EByMiffGo	/t/dd00002
1665	2686	3656	_120.wav	5.846	6.114	BabyCry	120		/t/dd00002
1921	34	13655	TDNk5gr-MG8_27.wav	1.053	1.341	BabyCry	27	TDNk5gr-MG8	/t/dd00002
742	8233	81	wqugJOvBkhY_40.wav	1.01	1.278	Other	40	wqugJOvBkhY	/t/dd00001
578	738	9038	7hjWC-CC_30.wav	9.266	10.0	Other	30	7hjWC-CC	/t/dd00005
1912	50	14142	tVQ4CFGbMM4_10.wav	2.458	2.868	BabyCry	10	tVQ4CFGbMM4	/t/dd00002
1924	3003	8200	-d7tBjntkW8_30.wav	9.441	10.0	BabyCry	30	-d7tBjntkW8	/t/dd00002
1028	6529	11687	BdSTM-U7cTk_21.wav	6.532	7.438	Other	21	BdSTM-U7cTk	/m/0ytgt
1014	11042	2251	X0jVi5K8SK4_18.wav	6.158	6.292	Other	18	X0jVi5K8SK4	/m/0ytgt
381	10261	11183	xveEPo7BsTs_30.wav	9.962	10.0	Other	30	xveEPo7BsTs	/t/dd00005
1596	10454	5822	jSmZxpVwKIo_18.wav	0.982	6.667	BabyCry	18	jSmZxpVwKIo	/t/dd00002
609	7378	306	M8ZZuetmlgY_130.wav	6.659	7.284	Other	130	M8ZZuetmlgY	/t/dd00001
1931	7325	6050	e8Ttks8PSyw_20.wav	0.0	0.165	BabyCry	20	e8Ttks8PSyw	/t/dd00002
2239	861	3393	QuF36cHK-h8_30.wav	0.488	1.087	BabyCry	30	QuF36cHK-h8	/t/dd00002
218	3194	13275	DTngmSh5wnI_0.wav	9.601	10.0	Other	0	DTngmSh5wnI	/t/dd00135
1688	10761	10100	MJ30knV9GT0_8.wav	7.771	8.708	BabyCry	8	MJ30knV9GT0	/t/dd00002
175	1256	10459	X6Vb9eZZ3qk_100.wav	2.969	5.772	Other	100	X6Vb9eZZ3qk	/t/dd00135
2359	10130	5494	b6NiLwHZyC8_9.wav	1.369	2.165	BabyCry	9	b6NiLwHZyC8	/t/dd00002
2286	8634	14777	e9oV9PFkSkE_50.wav	1.456	2.305	BabyCry	50	e9oV9PFkSkE	/t/dd00002
1737	2790	8778	33D-gg4ZYyc_30.wav	5.659	6.943	BabyCry	30	33D-gg4ZYyc	/t/dd00002
1021	6387	1686	wKtX-v71_130.wav	3.702	4.041	Other	130	wKtX-v71	/m/0ytgt
228	2472	18164	Er3Of_30.wav	0.772	4.024	Other	30	Er3Of	/t/dd00135
1209	10822	312	XhmW4tY5V3M_30.wav	3.928	5.184	BabyCry	30	XhmW4tY5V3M	/t/dd00002
348	3419	8944	U4WqJhWvUSc_370.wav	0.038	10.0	Other	370	U4WqJhWvUSc	/t/dd00005
1398	996	16363	o_0.wav	8.992	9.52	BabyCry	0	o	/t/dd00002
798	5239	16118	tkqD_80.wav	4.794	4.979	Other	80	tkqD	/t/dd00001
88	5485	15339	8ikoxwT9ZA8_30.wav	3.309	5.385	Other	30	8ikoxwT9ZA8	/t/dd00013
819	5872	6580	siSHZXA6vWs_30.wav	0.59	1.037	Other	30	siSHZXA6vWs	/t/dd00001
1234	8704	12010	uQVlRLSUDcM_30.wav	5.529	6.098	BabyCry	30	uQVlRLSUDcM	/t/dd00002
647	3589	3079	VZn3pI9U9Aw_30.wav	5.979	6.608	Other	30	VZn3pI9U9Aw	/t/dd00001
910	8653	14606	tULRJuvXeyU_30.wav	0.347	0.977	Other	30	tULRJuvXeyU	/m/0ytgt
2049	123	9814	zSaRr8QJriQ_30.wav	0.0	4.083	BabyCry	30	zSaRr8QJriQ	/t/dd00002
639	7373	15588	FQUn70b4dUQ_30.wav	5.437	6.938	Other	30	FQUn70b4dUQ	/t/dd00001
1644	4283	5412	o5kpl8kO8lI_30.wav	4.53	4.828	BabyCry	30	o5kpl8kO8lI	/t/dd00002
2060	8017	9970	E8BGgE_20.wav	0.0	1.508	BabyCry	20	E8BGgE	/t/dd00002
1298	1044	11250	4V3TFiHFqDc_120.wav	6.906	8.285	BabyCry	120	4V3TFiHFqDc	/t/dd00002
2339	6642	8878	jfJpfdPWrC4_10.wav	3.985	5.281	BabyCry	10	jfJpfdPWrC4	/t/dd00002
1183	7094	12725	PEQ19eysa7k_70.wav	5.554	6.585	Other	70	PEQ19eysa7k	/m/0ytgt
2063	8521	13984	ChJ8zoBqwYI_50.wav	6.132	7.081	BabyCry	50	ChJ8zoBqwYI	/t/dd00002
1366	1121	10328	sPLbsz2VgRk_60.wav	2.181	2.386	BabyCry	60	sPLbsz2VgRk	/t/dd00002
2277	8286	8776	33D-gg4ZYyc_30.wav	4.189	4.644	BabyCry	30	33D-gg4ZYyc	/t/dd00002
487	9465	7171	qiuKFhMfuPY_490.wav	0.908	2.473	Other	490	qiuKFhMfuPY	/t/dd00005
1358	346	8094	cRjxZ_40.wav	2.453	4.515	BabyCry	40	cRjxZ	/t/dd00002
1204	4736	3946	y-8h7ozmWSA_0.wav	0.666	1.293	BabyCry	0	y-8h7ozmWSA	/t/dd00002
1986	8483	9855	krHRkM7J2l0_30.wav	4.197	6.212	BabyCry	30	krHRkM7J2l0	/t/dd00002
1707	2946	12139	lZc34J6nSpM_0.wav	7.217	8.367	BabyCry	0	lZc34J6nSpM	/t/dd00002
1309	8579	623	h4yd3IuJEsU_10.wav	9.19	9.462	BabyCry	10	h4yd3IuJEsU	/t/dd00002
303	8894	17139	NJchF82sxjM_60.wav	5.657	6.498	Other	60	NJchF82sxjM	/t/dd00135
195	5944	6145	M-YVCZ-2yFk_10.wav	6.244	10.0	Other	10	M-YVCZ-2yFk	/t/dd00135
340	5841	17643	UrUJ9tUJynA_30.wav	8.757	10.0	Other	30	UrUJ9tUJynA	/t/dd00005
1779	6396	12362	COtxBtwFyeA_10.wav	0.753	1.509	BabyCry	10	COtxBtwFyeA	/t/dd00002
1013	6786	1919	POeb2PBN7nQ_10.wav	8.345	9.022	Other	10	POeb2PBN7nQ	/m/0ytgt
2148	9873	16815	GH4Ae3x12Lk_6.wav	2.25	5.806	BabyCry	6	GH4Ae3x12Lk	/t/dd00002
1579	11304	2024	VulZxeOeHyg_100.wav	4.477	5.84	BabyCry	100	VulZxeOeHyg	/t/dd00002
1523	4768	13096	e4wSf2mkCLw_230.wav	6.885	7.654	BabyCry	230	e4wSf2mkCLw	/t/dd00002
2268	8412	5383	OHvmP2UBUlY_18.wav	8.359	8.666	BabyCry	18	OHvmP2UBUlY	/t/dd00002
2395	8007	14877	vxvUtYVtHGw_110.wav	9.551	10.0	BabyCry	110	vxvUtYVtHGw	/t/dd00002
711	1766	16756	-0BIyqJj9ZU_30.wav	2.339	2.693	Other	30	-0BIyqJj9ZU	/t/dd00001
343	6612	11724	W69vj4EZ2Ts_100.wav	4.795	5.016	Other	100	W69vj4EZ2Ts	/t/dd00005
986	2377	12511	k0CEomyv7Qg_100.wav	3.488	5.034	Other	100	k0CEomyv7Qg	/m/0ytgt
2294	5968	5768	6fXP1WG6QSg_40.wav	7.211	9.193	BabyCry	40	6fXP1WG6QSg	/t/dd00002
1522	3434	7726	E1xevDcdzZY_30.wav	3.078	4.545	BabyCry	30	E1xevDcdzZY	/t/dd00002
959	803	8766	pq1WkvfUZ7I_10.wav	6.585	7.081	Other	10	pq1WkvfUZ7I	/m/0ytgt
1815	6214	6244	MmRLGPVScxc_280.wav	5.984	9.717	BabyCry	280	MmRLGPVScxc	/t/dd00002
1804	5926	309	XhmW4tY5V3M_30.wav	0.865	2.22	BabyCry	30	XhmW4tY5V3M	/t/dd00002
1930	4973	16357	o_0.wav	4.622	4.984	BabyCry	0	o	/t/dd00002
1886	9517	13866	zWzJ5UrbvSA_0.wav	7.625	8.558	BabyCry	0	zWzJ5UrbvSA	/t/dd00002
1540	5326	13827	-yv45deDQ8A_9.wav	7.281	8.23	BabyCry	9	-yv45deDQ8A	/t/dd00002
608	7129	7711	6RiK4Sg2tSY_70.wav	6.543	8.543	Other	70	6RiK4Sg2tSY	/t/dd00001
1297	5121	11567	V7wxEH10pXI_16.wav	2.195	3.937	BabyCry	16	V7wxEH10pXI	/t/dd00002
2001	7051	2075	5Yo00g8ugss_30.wav	0.376	1.731	BabyCry	30	5Yo00g8ugss	/t/dd00002
857	10361	12086	JHNBF0WJ-EM_29.wav	3.934	7.345	Other	29	JHNBF0WJ-EM	/t/dd00001
1706	5702	800	07m3-FOJQ-Q_10.wav	7.773	8.622	BabyCry	10	07m3-FOJQ-Q	/t/dd00002
1846	9785	4409	FSQ2vBJ0hmw_15.wav	1.749	2.042	BabyCry	15	FSQ2vBJ0hmw	/t/dd00002
1420	2574	449	sh92-75RR3E_21.wav	7.897	9.593	BabyCry	21	sh92-75RR3E	/t/dd00002
2392	1282	101	i13woB5tvQE_30.wav	5.378	5.608	BabyCry	30	i13woB5tvQE	/t/dd00002
1968	4867	11566	V7wxEH10pXI_16.wav	1.676	2.106	BabyCry	16	V7wxEH10pXI	/t/dd00002
1653	3785	3289	xIvYFYbtR-I_30.wav	7.392	8.072	BabyCry	30	xIvYFYbtR-I	/t/dd00002
2065	2083	5199	tXS2_0.wav	2.041	3.888	BabyCry	0	tXS2	/t/dd00002
2020	11067	6058	e8Ttks8PSyw_20.wav	7.753	7.948	BabyCry	20	e8Ttks8PSyw	/t/dd00002
2230	10909	12131	qyrrz3-Dl-A_30.wav	7.756	8.142	BabyCry	30	qyrrz3-Dl-A	/t/dd00002
1377	3801	10198	MJyL-OTTT78_50.wav	3.251	3.617	BabyCry	50	MJyL-OTTT78	/t/dd00002
339	662	13425	rS_30.wav	0.883	2.532	Other	30	rS	/t/dd00005
1873	2627	4037	d6olxDU2dQw_5.wav	0.973	2.17	BabyCry	5	d6olxDU2dQw	/t/dd00002
1528	3204	7153	441swIz0wuM_20.wav	0.0	0.354	BabyCry	20	441swIz0wuM	/t/dd00002
2046	4850	7725	E1xevDcdzZY_30.wav	0.151	2.227	BabyCry	30	E1xevDcdzZY	/t/dd00002
1068	5559	12270	ib3gLv8yhlU_30.wav	3.567	3.748	Other	30	ib3gLv8yhlU	/m/0ytgt
1906	4386	4981	BkpNbcOIvx4_80.wav	2.23	3.124	BabyCry	80	BkpNbcOIvx4	/t/dd00002
901	3332	4985	BkpNbcOIvx4_80.wav	7.763	9.165	Other	80	BkpNbcOIvx4	/t/dd00001
318	6030	2012	Vav2SFf4QEk_90.wav	1.013	1.711	Other	90	Vav2SFf4QEk	/t/dd00005
2237	7095	9666	tABG9n1TgS8_30.wav	4.299	4.732	BabyCry	30	tABG9n1TgS8	/t/dd00002
1574	10846	15406	iDGMsl23IK8_16.wav	5.654	6.295	BabyCry	16	iDGMsl23IK8	/t/dd00002
1388	8188	4414	FSQ2vBJ0hmw_15.wav	4.729	4.879	BabyCry	15	FSQ2vBJ0hmw	/t/dd00002
161	7735	16595	oruVlNk-Ywc_490.wav	7.236	10.0	Other	490	oruVlNk-Ywc	/t/dd00135
243	7821	9437	f8X9CRdUouY_30.wav	4.89	5.818	Other	30	f8X9CRdUouY	/t/dd00135
1041	9295	1244	6F1PwB7csh8_15.wav	7.006	8.004	Other	15	6F1PwB7csh8	/m/0ytgt
1889	6707	606	EZsXODJrMpc_0.wav	6.337	7.762	BabyCry	0	EZsXODJrMpc	/t/dd00002
289	9997	9633	TQBuW0eNAJc_230.wav	2.118	2.662	Other	230	TQBuW0eNAJc	/t/dd00135
1053	6613	2913	TWtdl7dk5Ak_10.wav	4.763	5.557	Other	10	TWtdl7dk5Ak	/m/0ytgt
395	6296	2449	8QvfFomgkPI_0.wav	5.041	8.754	Other	0	8QvfFomgkPI	/t/dd00005
1594	8788	14748	IngI-SUImbw_50.wav	3.085	4.69	BabyCry	50	IngI-SUImbw	/t/dd00002
1875	7519	18239	wvlhGSXTEoE_430.wav	8.26	9.732	BabyCry	430	wvlhGSXTEoE	/t/dd00002
501	8755	4099	6cmsKSsvM9M_23.wav	3.917	4.226	Other	23	6cmsKSsvM9M	/t/dd00005
1151	8445	7342	5YkxPAFXTJc_210.wav	0.508	1.318	Other	210	5YkxPAFXTJc	/m/0ytgt
933	6661	9489	e8saB9V1UXo_10.wav	2.551	2.969	Other	10	e8saB9V1UXo	/m/0ytgt
1270	7936	11277	W_15.wav	8.998	9.869	BabyCry	15	W	/t/dd00002
141	5589	7207	ohguBQZYdik_0.wav	3.853	6.734	Other	0	ohguBQZYdik	/t/dd00135
1433	5115	2872	AP1hLlZTrKA_0.wav	6.65	7.22	BabyCry	0	AP1hLlZTrKA	/t/dd00002
